-5.371817590619678,0.4847610947889323,1
-4.554238782174347,0.6792032196276654,1
-7.444084256129178,1.2981040724629245,3
-6.55330458873662,2.4872551256674678,3
-8.289496802590698,0.372091323464127,3
-4.326857573303699,1.433988881766493,1
-4.973433688968393,-0.07721508574702307,1
0.567458978031403,-5.237018066892316,0
0.32249865916453213,-2.5836816264388913,0
-4.5639341384924075,1.3404569510372792,1
-7.436403013561051,2.5762154010175973,3
-6.266905649692387,1.2598247444442257,1
-4.117800698381274,0.6035043869982453,1
0.551229908511079,-2.868652196354726,0
-6.7597755583553045,2.10114127144001,3
6.045068080801113,-7.955022214094114,2
-4.6309162549301455,1.5519346431223873,1
0.8634320059335719,-2.4210108742002006,0
-7.2071970236059,-1.2914197028397587,1
-0.6612159890961427,-4.71345283103395,0
5.9686008702903415,-10.03580548034679,2
-5.048923310064379,2.2472389778957362,1
-7.423171697433115,-0.9204048786940588,3
-4.657954097698441,0.10807362185818203,1
-9.235767062695393,0.7489573542388701,3
7.033545860506499,-7.142430961413519,2
0.5664718642589486,-4.425165708171589,0
5.280236095116116,-10.07098855052804,2
-5.7527002569349435,0.4678103951072905,1
-4.05552062190051,1.3560251435200197,1
0.687213737969496,-3.6513291732980333,0
1.4604317148564856,-5.154201980780179,0
7.121349545210914,-7.889419745968874,2
5.985155338774492,-9.17462861338741,2
0.4111971954831666,-3.941665207530374,0
-7.69827377297611,1.7061442605508954,3
1.877983719475547,-4.124696425188178,0
-7.404382355296166,2.5724503734850495,3
2.158084359992775,-4.361633582852947,0
-8.812871170353533,2.617123753279737,3
6.5194697310738885,-8.56692701811772,2
-7.686197247970974,0.8777921569845941,3
-8.06459187136638,2.642686810933336,3
-7.585660642113503,0.008267762478445517,3
5.35963677813743,-8.9711928587252,2
2.4685248825557444,-0.4874070330468112,0
1.3094284754637107,-4.548480762204332,0
2.5018010752811186,-3.7000286249149985,0
-4.657961520919961,0.9672380693416596,1
-5.070940718567636,1.2111272839567175,1
-5.577226745238919,0.5027547614167883,1
4.276772817506174,-10.013268487362815,2
1.9828691693619418,-3.114426126402104,0
-4.583022132270226,2.7033023891414567,1
-5.380365676025844,1.3089959183204025,1
-5.673278633006497,-1.0679193118670072,1
5.047369125261647,-10.580315304832384,2
1.400608044355368,-3.502193209348072,0
3.169257381265822,-4.655136937864185,0
-6.032129776150354,2.0565894960463824,3
-8.664213739836624,1.4926525166474862,3
-4.212731355498684,0.8036744204260547,1
-8.803542886797604,3.8942411014209735,3
-7.571654913584546,0.45126330864332487,3
5.224082348390017,-11.264298727610552,2
6.718988306961897,-9.650455702221363,2
-4.911249858193432,-0.8331175387392469,1
-5.137681929575018,1.0171824103206353,1
6.580670571238729,-9.420071132095702,2
-7.3904051511036135,2.4914479348298144,3
7.297072569966179,-7.61547552254741,2
-8.269539353342228,1.5864086804336677,3
-6.2883055686593075,0.9666753385090235,1
1.2632393065794574,-2.481825362260346,0
6.875937661375427,-8.530236262151824,2
-8.253195283933294,1.9493281398043862,3
-3.686137021053564,1.089901406354227,1
6.166726998669679,-7.827496263439228,2
2.2201736122775597,-4.294848927241709,0
-2.878553281352467,0.4260654057379553,1
2.550992755993364,-3.6162265172364165,0
7.541965342127983,-11.246769541135015,2
6.888907220851169,-9.851941798409008,2
-4.600828336967749,-0.8660250072379732,1
-7.639796553969614,0.4465150727665772,3
7.82115016523943,-9.769903679831359,2
-4.643977289536864,1.8830229550589979,1
-6.020669312299096,0.13231791763302847,3
-4.3007261770122,-1.2556659053428856,1
7.6409448213835605,-8.779031954490424,2
5.2599337190461775,-10.00277277801598,2
-0.20300511996725112,-5.299895041179019,0
6.325449170265979,-10.344488508461994,2
0.3605745961416549,-5.702027770895717,0
6.592204061479638,-9.238489440793861,2
0.2495001844636684,-3.378667915210614,0
7.252186220908688,-9.853410171762409,2
1.027933084628689,-2.7023658413393625,0
0.16806220861861187,-4.881236917148096,0
4.822455371570711,-10.693308593485359,2
-4.398913372660351,1.9819056696971928,1
5.710341500347016,-9.289671039726148,2
5.583141903837276,-10.486829078222069,2
-2.503831166752762,1.5897894396545955,1
1.3052843047134652,-3.7656318217739466,0
-0.1589432281004204,-3.644141172034331,0
-6.939230825989639,0.045978636525378036,3
-7.292243091226066,-0.14119612009837867,3
-8.740040420630766,1.022428139356469,3
-4.42101158072714,0.24959332365379017,1
0.4015301200330301,-3.7083629134846796,0
-6.038381087639605,2.084955640422992,1
5.668570194476225,-7.585662465878319,2
-7.316066134167718,1.4467562195610135,3
-4.092854839220667,0.5417661670588814,1
-7.704171628499453,0.6961572082098043,3
-7.649158020647423,3.276221506922959,3
-5.246628538057356,0.4787060727850754,1
-8.946935297637175,1.0238297330776303,3
-8.414682651510631,1.2806131680590402,3
-3.60499007156768,2.9825049795738687,1
-3.3557207393728103,1.4324389207913248,1
1.3920185092318624,-5.520097377708229,0
0.9169527577704217,-4.784497555556953,0
-6.678832855298657,0.34939195517540766,3
7.863869907015914,-9.93970835043696,2
5.769434765052931,-10.21910080384877,2
7.064085166568356,-9.39484152428585,2
8.106688418386979,-10.314782972720039,2
-8.73889121960477,1.759317514139211,3
-4.584715796284696,1.3159180586098778,1
6.5861772324977785,-7.843849788002983,2
1.4878381045895457,-2.39255316878104,0
-7.7072818999768495,1.5515229915683881,3
6.251841316727336,-8.198166791157902,2
6.182255067356798,-11.028556927102136,2
0.20105257079541827,-5.442837681290313,0
-8.688214081080256,0.6292156347296662,3
-8.851166451350707,3.357464394711517,3
0.7112011660435504,-5.468549524588892,0
-9.291981181859324,1.0605611881493864,3
-1.2677855951732089,-3.9077384245911575,0
0.05367253219752843,-2.9364229868607286,0
1.5646420589259489,-3.139136540646181,0
7.990114138098846,-8.481593568134176,2
-4.164831003895246,1.7031380158878218,1
7.093485572801267,-9.145119702149618,2
-7.975430721761062,3.1334863649676716,3
3.437629706137078,-2.481632752145398,0
1.9026341985118327,-2.4467658718978162,0
